N M d gamma tmax seed FW_fin_energy FW_fin_opt_gap int_FW_path_energy shortest_path_energy frac_shortest_paths avg_traf_int_paths avg_len_int_paths time avg_len_shortest_path avg_traf_shortest_paths avg_traf_FW avg_traf_int_FW RGAP avg_degen_od_FW identifier num_start_end_pairs misall_traffic_1e-1 misall_traffic_1e-2 misall_traffic_1e-3 misall_traffic_1e-4 misall_traffic_1e-5 frac_integer_paths_tol_1e-02 frac_integer_paths_tol_1e-03 frac_integer_paths_tol_1e-04 frac_integer_paths_tol_1e-06 frac_integer_paths_tol_0e+00 frac_FW_flow_SP final_t init_energy tot_num_tap_paths_tol_1e-2 tot_num_tap_paths_tol_1e-3 tot_num_tap_paths_tol_1e-4 tot_num_tap_paths_tol_1e-5 tot_num_tap_paths_tol_1e-6 tot_num_tap_paths_tol_1e-9
416 5151 4.394230769230769 2.0 33249 5 5.73077102532e+06 9.1937e-01 6.14344300000e+06 7.941602e+06 6.4259e-01 6.38850e-01 1.25640e+01 5.1686e+03 1.1943e+01 6.7306e+01 7.1459e+01 7.0806e+01 8.0213e-08 2.0000e+00 Anaheim_gamma2_3rdtry 5088 0 0 7.652443670240704e-05 0.0033967333586307595 0.12167940691539667 0.34575810522228695 0.3401281304601048 0.33799262279169096 0.33449815569792274 0.0357212191807416 6.08123e-01 33248 7.94160200000e+06 20289 24700 26542 27263 27394 27579
416 3360 4.394230769230769 2.0 42269 4 2.35840412291e+06 2.4715e-01 2.51409000000e+06 3.223469e+06 6.6399e-01 6.48967e-01 1.23238e+01 5.3272e+03 1.1750e+01 4.3196e+01 4.5732e+01 4.5304e+01 5.2398e-08 2.0000e+00 Anaheim_gamma2_3rdtry 3319 0 0 3.907783882705137e-06 0.0001973467427757365 0.02082576947963005 0.3547619047619048 0.350297619047619 0.350297619047619 0.34970238095238093 0.04494047619047619 6.28914e-01 42268 3.22346900000e+06 12669 15309 16504 16841 16911 16967
416 3360 4.394230769230769 2.0 42269 9 2.47393812450e+06 2.5857e-01 2.66942000000e+06 3.422781e+06 6.4911e-01 6.46160e-01 1.26149e+01 5.3371e+03 1.2000e+01 4.4115e+01 4.6789e+01 4.6374e+01 5.2258e-08 2.0000e+00 Anaheim_gamma2_3rdtry 3325 0 0 7.898361035101767e-08 1.9277539291664655e-05 0.14467766948011512 0.350297619047619 0.3464285714285714 0.3375 0.33303571428571427 0.03601190476190476 6.10721e-01 42268 3.42278100000e+06 13091 16035 17497 17958 18041 18135
416 5151 4.394230769230769 2.0 33249 8 5.64877700384e+06 7.8539e-01 6.03262900000e+06 7.796957e+06 6.5327e-01 6.53465e-01 1.24397e+01 5.3285e+03 1.1842e+01 6.6739e+01 7.0658e+01 7.0106e+01 6.9519e-08 2.0000e+00 Anaheim_gamma2_3rdtry 5082 0 0 1.0773662300336714e-06 0.00012236518568304824 0.3554903311961658 0.3451756940399922 0.33721607454863134 0.3350805668802174 0.3350805668802174 0.0364977674238012 6.23358e-01 33248 7.79695700000e+06 19363 23670 25661 26331 26471 26689
416 5151 4.394230769230769 2.0 33249 4 5.64897258972e+06 9.3342e-01 6.03316900000e+06 7.766528e+06 6.5677e-01 6.49838e-01 1.24168e+01 5.4189e+03 1.1837e+01 6.6709e+01 7.0716e+01 6.9977e+01 8.2619e-08 2.0000e+00 Anaheim_gamma2_3rdtry 5067 0 0 5.30455645550547e-07 0.0006438538482386582 0.4581642141182781 0.35624150650359154 0.35313531353135313 0.35294117647058826 0.3527470394098233 0.0438749757328674 6.21409e-01 33248 7.76652800000e+06 20121 24539 26131 26730 26782 26933
416 5151 4.394230769230769 2.0 33249 9 5.71069200748e+06 8.2414e-01 6.09786100000e+06 7.904163e+06 6.5463e-01 6.50386e-01 1.24972e+01 5.6528e+03 1.1889e+01 6.7001e+01 7.1087e+01 7.0430e+01 7.2157e-08 2.0000e+00 Anaheim_gamma2_3rdtry 5064 0 0 2.744312945589803e-06 0.021876397887870134 0.19505132873707381 0.35430013589594256 0.3509998058629392 0.34071054164239956 0.33954571927781013 0.04173946806445351 6.17448e-01 33248 7.90416300000e+06 20027 24585 26604 27280 27429 27620
416 12108 4.394230769230769 2.0 19567 6 3.17567154940e+07 1.0339e+01 3.37375770000e+07 4.372519e+07 6.4016e-01 6.52916e-01 1.25521e+01 5.8048e+03 1.1939e+01 1.5816e+02 1.6758e+02 1.6628e+02 1.6278e-07 2.0000e+00 Anaheim_gamma2_3rdtry 11715 0 0 0.0005900751383454067 0.1160107316220765 7.033869419171125 0.3673604228609184 0.3633135117277833 0.35992732077964984 0.3588536504790221 0.04823257350512058 6.17719e-01 19566 4.37251930000e+07 45783 56130 60828 62416 62933 63329
416 7897 4.394230769230769 2.0 25694 6 1.35150546114e+07 2.9927e+00 1.44036150000e+07 1.849264e+07 6.4050e-01 6.41601e-01 1.25596e+01 5.8671e+03 1.1944e+01 1.0319e+02 1.0930e+02 1.0852e+02 1.1072e-07 2.0000e+00 Anaheim_gamma2_3rdtry 7726 0 0 5.127558538921411e-06 0.0011765877760913693 2.6833758337129963 0.3422818791946309 0.3324047106496138 0.33037862479422564 0.3269596049132582 0.04090160820564771 6.20307e-01 25693 1.84926390000e+07 30733 37229 40325 41171 41388 41632
416 7897 4.394230769230769 2.0 25694 9 1.34610245679e+07 2.7792e+00 1.44130370000e+07 1.875201e+07 6.4417e-01 6.50424e-01 1.25360e+01 5.9366e+03 1.1926e+01 1.0304e+02 1.0933e+02 1.0831e+02 1.0323e-07 2.0000e+00 Anaheim_gamma2_3rdtry 7717 0 0 0.000748010275276362 0.01195605292822495 0.4991094977816076 0.36203621628466504 0.34772698493098647 0.34418133468405726 0.3416487273648221 0.04495377991642396 6.12855e-01 25693 1.87520090000e+07 30424 37146 39763 40398 40594 41027
416 7897 4.394230769230769 2.0 25694 8 1.33067610099e+07 2.6276e+00 1.42227910000e+07 1.834906e+07 6.5126e-01 6.55933e-01 1.24481e+01 5.9985e+03 1.1850e+01 1.0238e+02 1.0846e+02 1.0755e+02 9.8733e-08 2.0000e+00 Anaheim_gamma2_3rdtry 7718 0 0 6.77339563794341e-06 0.04803004470140159 1.1091015224886445 0.35279219956945673 0.33151829808788147 0.33012536406230214 0.3289856907686463 0.04318095479295935 6.20406e-01 25693 1.83490560000e+07 29502 36041 38953 39965 40144 40365
416 2191 4.394230769230769 2.0 52642 9 1.06635292681e+06 8.7967e-02 1.14113600000e+06 1.469041e+06 6.4582e-01 6.40851e-01 1.26819e+01 6.0238e+03 1.2051e+01 2.8887e+01 3.0684e+01 3.0400e+01 4.1247e-08 2.0000e+00 Anaheim_gamma2_3rdtry 2175 0 0 0 0.001043034956250469 0.027717293612714803 0.314924691921497 0.313555454130534 0.31309904153354634 0.3112733911455956 0.03240529438612506 6.10448e-01 52641 1.46904100000e+06 8758 10605 11414 11770 11836 11930
416 7897 4.394230769230769 2.0 25694 7 1.32041610001e+07 2.9365e+00 1.41023110000e+07 1.821060e+07 6.4316e-01 6.53053e-01 1.24076e+01 6.2821e+03 1.1798e+01 1.0194e+02 1.0802e+02 1.0720e+02 1.1120e-07 2.0000e+00 Anaheim_gamma2_3rdtry 7720 0 0 0.0002657605717401914 0.025983470655952214 1.126960307360974 0.36026339116120043 0.3567177409142712 0.35608458908446244 0.3532987210333038 0.04356084589084462 6.18944e-01 25693 1.82106010000e+07 29772 37003 40305 41286 41579 41852
416 18564 4.394230769230769 2.0 14728 6 7.47715940730e+07 3.6445e+01 7.91926430000e+07 1.033150e+08 6.3408e-01 6.57706e-01 1.25727e+01 6.3842e+03 1.1953e+01 2.4278e+02 2.5725e+02 2.5536e+02 2.4370e-07 2.0000e+00 Anaheim_gamma2_3rdtry 17625 0 0 0.0003550396636007496 0.09218480517898564 12.963478715177716 0.37324929971988796 0.3675931911226029 0.36581555699202756 0.3648459383753501 0.062055591467356175 6.15493e-01 14727 1.03314971000e+08 69988 84937 93635 95982 96786 97704
416 12108 4.394230769230769 2.0 19567 9 3.14218097861e+07 9.5846e+00 3.35086260000e+07 4.339579e+07 6.4858e-01 6.51312e-01 1.25023e+01 6.4025e+03 1.1897e+01 1.5760e+02 1.6705e+02 1.6562e+02 1.5251e-07 2.0000e+00 Anaheim_gamma2_3rdtry 11705 0 0 0.00018368997113902283 0.06807237575972613 2.269326785516688 0.35356788899900893 0.34993392798149986 0.34762140733399405 0.33845391476709613 0.05186653452262967 6.18219e-01 19566 4.33957930000e+07 47117 57386 61890 63414 63883 64303
416 7897 4.394230769230769 2.0 25694 4 1.33640903446e+07 2.7410e+00 1.42509020000e+07 1.822266e+07 6.4961e-01 6.57796e-01 1.24832e+01 6.4384e+03 1.1888e+01 1.0271e+02 1.0878e+02 1.0786e+02 1.0255e-07 2.0000e+00 Anaheim_gamma2_3rdtry 7710 0 0 0.00048136424638390326 0.009532238591541956 3.549717339112985 0.36494871470178547 0.36203621628466504 0.3607699126250475 0.3548182854248449 0.046599974673926806 6.21148e-01 25693 1.82226650000e+07 29851 36579 40003 41070 41370 41620
416 12108 4.394230769230769 2.0 19567 4 3.12950394775e+07 9.1563e+00 3.31529350000e+07 4.293671e+07 6.4858e-01 6.61430e-01 1.24662e+01 6.6107e+03 1.1875e+01 1.5732e+02 1.6651e+02 1.6514e+02 1.4629e-07 2.0000e+00 Anaheim_gamma2_3rdtry 11707 0 0 0.0015117815624154786 0.01645498485029474 5.338223707681876 0.3634786917740337 0.3584407003633961 0.3575322101090188 0.35538486950776343 0.05558308556326396 6.21543e-01 19566 4.29367080000e+07 44785 54941 59368 60647 60947 61518
416 7897 4.394230769230769 2.0 25694 5 1.34762181466e+07 2.7467e+00 1.43307440000e+07 1.855520e+07 6.4430e-01 6.46126e-01 1.25663e+01 6.6657e+03 1.1953e+01 1.0327e+02 1.0947e+02 1.0857e+02 1.0191e-07 2.0000e+00 Anaheim_gamma2_3rdtry 7739 0 0 4.085745645615559e-05 0.019366424026787857 1.10289328088297 0.3583639356717741 0.3559579587185007 0.3535519817652273 0.35076611371406863 0.03773584905660377 6.14514e-01 25693 1.85552050000e+07 30180 36303 38719 39554 39804 40184
416 12108 4.394230769230769 2.0 19567 5 3.13561354137e+07 8.9659e+00 3.34724010000e+07 4.283058e+07 6.4660e-01 6.55581e-01 1.25151e+01 6.8212e+03 1.1913e+01 1.5781e+02 1.6708e+02 1.6579e+02 1.4297e-07 2.0000e+00 Anaheim_gamma2_3rdtry 11743 0 0 0.0006705314042062228 0.23640790959338265 5.812669088916927 0.3619094813346548 0.35488932936901224 0.354393789230261 0.3537330690452593 0.0471589032044929 6.19053e-01 19566 4.28305780000e+07 45048 54811 58909 60192 60589 60876
416 12108 4.394230769230769 2.0 19567 7 3.10000419389e+07 1.0041e+01 3.26644250000e+07 4.270493e+07 6.4982e-01 6.57741e-01 1.24013e+01 6.8724e+03 1.1808e+01 1.5642e+02 1.6571e+02 1.6428e+02 1.6196e-07 2.0000e+00 Anaheim_gamma2_3rdtry 11663 0 0 0.00060613726964072 0.02117641234183725 3.1171857146329964 0.3663693425834159 0.36034027089527587 0.35959696068714897 0.3512553683515031 0.05384869507763462 6.20524e-01 19566 4.27049340000e+07 44714 55186 59828 61213 61801 62477
416 12108 4.394230769230769 2.0 19567 8 3.11372066096e+07 9.9447e+00 3.30075430000e+07 4.275268e+07 6.5073e-01 6.60393e-01 1.24357e+01 6.8965e+03 1.1842e+01 1.5688e+02 1.6611e+02 1.6474e+02 1.5969e-07 2.0000e+00 Anaheim_gamma2_3rdtry 11681 0 0 0.00024103308894093782 0.043375656707037635 2.4177596380207054 0.35777998017839446 0.34729104724149323 0.3459696068714899 0.34448298645523623 0.052114304592005285 6.21711e-01 19566 4.27526850000e+07 44659 54986 59394 60751 61048 61381
416 28462 4.394230769230769 2.0 10985 5 1.73664464871e+08 1.2186e+02 1.82748861000e+08 2.376681e+08 6.4215e-01 6.70929e-01 1.25196e+01 6.9116e+03 1.1906e+01 3.7075e+02 3.9271e+02 3.8986e+02 3.5084e-07 2.0000e+00 Anaheim_gamma2_3rdtry 26308 0 1.961982264727874e-08 0.009799197018872146 0.9965577394838749 34.05575433115094 0.3742885250509451 0.3677886304546413 0.36599676761998456 0.3617806197737334 0.07719064015178133 6.19517e-01 10984 2.37668142000e+08 102283 125312 136411 139097 140558 143236
416 157270 4.394230769230769 2.0 3218 6 5.28444136754e+09 1.9904e+04 5.37536876000e+09 7.241352e+09 6.3676e-01 7.60623e-01 1.25026e+01 7.1703e+03 1.1883e+01 2.0446e+03 2.1659e+03 2.1513e+03 1.8832e-06 2.0000e+00 Anaheim_gamma2_3rdtry 103026 0 0.003671188280915915 5.9563891287033455 30.781450636029945 2963.7746745170366 0.486939657913143 0.46472308768360143 0.46099065301710435 0.45503274623259365 0.2547338971196032 6.17654e-01 3217 7.24135180400e+09 416706 500501 536039 551015 560469 578413
416 43638 4.394230769230769 2.0 8136 8 4.04646328856e+08 4.6677e+02 4.23181462000e+08 5.571248e+08 6.4902e-01 6.83982e-01 1.24338e+01 7.1968e+03 1.1849e+01 5.6570e+02 5.9896e+02 5.9364e+02 5.7676e-07 2.0000e+00 Anaheim_gamma2_3rdtry 38595 0 1.5320104452446072e-07 0.08091821670937853 1.034379730579551 97.15184485117378 0.3894541454695449 0.37921077959576516 0.3762546404509831 0.3750859342774646 0.10300655392089464 6.17525e-01 8135 5.57124838000e+08 152345 187171 201126 205206 206792 209053
416 18564 4.394230769230769 2.0 14728 8 7.29033322713e+07 3.0104e+01 7.69388540000e+07 9.988216e+07 6.4819e-01 6.65408e-01 1.24253e+01 7.2962e+03 1.1828e+01 2.4024e+02 2.5430e+02 2.5237e+02 2.0646e-07 2.0000e+00 Anaheim_gamma2_3rdtry 17570 0 0 0.015905272340269137 0.0820350348771029 9.020036334204422 0.364522732169791 0.3599439775910364 0.3575199310493428 0.35671191553544496 0.06221719457013575 6.19610e-01 14727 9.98821580000e+07 67730 81868 87509 88896 89512 90149
416 43638 4.394230769230769 2.0 8136 5 4.07288060212e+08 4.5800e+02 4.24450136000e+08 5.567676e+08 6.4508e-01 6.85442e-01 1.25045e+01 7.4042e+03 1.1901e+01 5.6818e+02 6.0151e+02 5.9701e+02 5.6225e-07 2.0000e+00 Anaheim_gamma2_3rdtry 38610 0 9.036199235821701e-06 0.13610868037060495 1.061562251653678 98.48371658233572 0.396649708969247 0.3859938585636372 0.3839314359044869 0.38221275035519503 0.10202117420596728 6.22983e-01 8135 5.56767571000e+08 151768 182644 198304 202063 203786 207124
416 102578 4.394230769230769 2.0 4398 4 2.24562412145e+09 5.8789e+03 2.29931614600e+09 3.079489e+09 6.4209e-01 7.28083e-01 1.24924e+01 7.5627e+03 1.1881e+01 1.3334e+03 1.4122e+03 1.4020e+03 1.3090e-06 2.0000e+00 Anaheim_gamma2_3rdtry 77411 0 0.0011152367571442433 0.9359467915103963 7.966557372627612 1110.0575202811303 0.4467039716118466 0.43132055606465325 0.4252276316559106 0.42059700910526626 0.1863849948332001 6.20314e-01 4397 3.07948947200e+09 310216 372744 398028 406638 411490 425743
416 18564 4.394230769230769 2.0 14728 5 7.36945987048e+07 3.3530e+01 7.80350640000e+07 1.007170e+08 6.4059e-01 6.62123e-01 1.25159e+01 7.6471e+03 1.1898e+01 2.4166e+02 2.5596e+02 2.5421e+02 2.2749e-07 2.0000e+00 Anaheim_gamma2_3rdtry 17672 0 0 0.0020193048473371245 0.3851794765882472 7.592969740472948 0.3684550743374273 0.3636608489549666 0.35558069381598795 0.3532105149752209 0.05887739711269123 6.17692e-01 14727 1.00716970000e+08 68745 84049 91068 93553 94127 94771
416 102578 4.394230769230769 2.0 4398 9 2.23606361173e+09 6.2265e+03 2.29060207500e+09 3.060700e+09 6.4381e-01 7.30144e-01 1.24591e+01 7.6162e+03 1.1854e+01 1.3304e+03 1.4083e+03 1.3983e+03 1.3923e-06 2.0000e+00 Anaheim_gamma2_3rdtry 77278 0 0.0007731605093375482 0.9269989707996419 23.012384109352855 788.6635585091542 0.4458460878550956 0.43040418023357835 0.42496441732145296 0.41941741893973367 0.18582932012712278 6.22168e-01 4397 3.06069978800e+09 305115 366788 393970 406039 412117 421616
416 18564 4.394230769230769 2.0 14728 9 7.37275470774e+07 3.4065e+01 7.76759720000e+07 1.014721e+08 6.4733e-01 6.65017e-01 1.24883e+01 7.7095e+03 1.1886e+01 2.4142e+02 2.5569e+02 2.5365e+02 2.3102e-07 2.0000e+00 Anaheim_gamma2_3rdtry 17576 0 0 0.0060091500500213885 0.14620368388117455 14.641511635295657 0.36985563456151693 0.3610751993104934 0.3573044602456367 0.3554729584141349 0.06458737341090283 6.18879e-01 14727 1.01472119000e+08 68383 82754 90338 92562 93748 94596
416 43638 4.394230769230769 2.0 8136 4 4.07593683713e+08 4.3202e+02 4.24733603000e+08 5.591906e+08 6.4723e-01 6.87375e-01 1.24976e+01 7.7089e+03 1.1895e+01 5.6792e+02 6.0155e+02 5.9668e+02 5.2996e-07 2.0000e+00 Anaheim_gamma2_3rdtry 38534 0 2.3668711698243118e-06 0.03841367045052593 3.471422258116708 137.72495043581623 0.39007287226729 0.3804940648059031 0.37831706311013336 0.3752921765433796 0.10577936660708556 6.20689e-01 8135 5.59190572000e+08 152087 182042 195062 198334 200189 202987
416 18564 4.394230769230769 2.0 14728 4 7.38238162850e+07 3.5569e+01 7.78783130000e+07 1.012407e+08 6.5040e-01 6.66483e-01 1.24963e+01 7.7509e+03 1.1897e+01 2.4164e+02 2.5579e+02 2.5381e+02 2.4090e-07 2.0000e+00 Anaheim_gamma2_3rdtry 17640 0 2.590962975845879e-08 0.002944738172074202 0.4343959291800879 17.251305086593792 0.3715794009911657 0.3652230122818358 0.3623141564318035 0.3607519931049343 0.06501831501831502 6.22808e-01 14727 1.01240701000e+08 67440 81595 88448 90137 90870 92084
416 102578 4.394230769230769 2.0 4398 8 2.23655973952e+09 6.6060e+03 2.28692141900e+09 3.069710e+09 6.4260e-01 7.29036e-01 1.24569e+01 8.0785e+03 1.1855e+01 1.3304e+03 1.4086e+03 1.3980e+03 1.4768e-06 2.0000e+00 Anaheim_gamma2_3rdtry 77358 0 0.0002406387387415436 1.474238646591539 28.00230794581644 1071.6044273275509 0.4424925422605237 0.4238628165883523 0.42067499853769813 0.4166195480512391 0.18396732242781103 6.19536e-01 4397 3.06970966900e+09 309554 372872 401804 412963 417483 428059
416 66905 4.394230769230769 2.0 5994 7 9.55810821574e+08 1.6068e+03 9.86750970000e+08 1.311305e+09 6.4209e-01 7.04715e-01 1.24868e+01 8.1889e+03 1.1874e+01 8.6916e+02 9.2093e+02 9.1404e+02 8.4053e-07 2.0000e+00 Anaheim_gamma2_3rdtry 55490 0 3.100349930079377e-05 0.20536001327055223 3.6466474346664692 206.86635602674644 0.4179657723637994 0.3987743815858307 0.3964427172857036 0.39245198415664 0.13909274344219416 6.19852e-01 5993 1.31130480500e+09 218406 263377 285256 292006 295456 300644
416 28462 4.394230769230769 2.0 10985 6 1.73943242985e+08 1.0978e+02 1.83211729000e+08 2.390545e+08 6.3984e-01 6.70338e-01 1.25066e+01 8.2750e+03 1.1904e+01 3.7068e+02 3.9260e+02 3.8946e+02 3.1557e-07 2.0000e+00 Anaheim_gamma2_3rdtry 26300 0 6.054471879402001e-08 0.005830549881565923 0.1428367822061886 22.934498789121083 0.3773100976740918 0.3682805143700372 0.3662427095776825 0.3635022134776193 0.07719064015178133 6.17812e-01 10984 2.39054545000e+08 103715 126016 137498 140086 141835 143639
416 157270 4.394230769230769 2.0 3218 9 5.26226694844e+09 2.0759e+04 5.34351292800e+09 7.202130e+09 6.4134e-01 7.60568e-01 1.24708e+01 8.2614e+03 1.1860e+01 2.0406e+03 2.1602e+03 2.1458e+03 1.9724e-06 2.0000e+00 Anaheim_gamma2_3rdtry 103306 0 0.007524246481257822 2.7254928276079204 81.64599464799933 3055.3139446142454 0.481891015451135 0.467310993832263 0.45838367139314556 0.4524511985756978 0.25428244420423474 6.22345e-01 3217 7.20213018200e+09 416077 500873 537076 549534 559449 577730
416 28462 4.394230769230769 2.0 10985 7 1.72320110430e+08 1.3503e+02 1.81245916000e+08 2.370630e+08 6.4634e-01 6.74724e-01 1.24534e+01 8.3494e+03 1.1853e+01 3.6910e+02 3.9112e+02 3.8780e+02 3.9181e-07 2.0000e+00 Anaheim_gamma2_3rdtry 26200 0 0 0.009308522763724243 0.3224925421276951 38.812274380173 0.38423160705502074 0.376256060712529 0.3750263509240391 0.37386691026632 0.07919331037875062 6.19296e-01 10984 2.37063018000e+08 101894 123614 134061 136833 137617 139493
416 43638 4.394230769230769 2.0 8136 9 4.05651373720e+08 4.1918e+02 4.22257855000e+08 5.565065e+08 6.4923e-01 6.85507e-01 1.24493e+01 8.3897e+03 1.1856e+01 5.6606e+02 5.9937e+02 5.9438e+02 5.1667e-07 2.0000e+00 Anaheim_gamma2_3rdtry 38559 0 5.744942709381324e-07 0.13168061811499593 1.0053392678629904 113.34026510513218 0.3949768550346029 0.38560428983913103 0.38037948576928365 0.3767129565974609 0.10419817590173702 6.20937e-01 8135 5.56506459000e+08 149993 182138 196592 200263 202981 206245
416 28462 4.394230769230769 2.0 10985 4 1.73528682204e+08 1.1917e+02 1.81799102000e+08 2.379681e+08 6.5280e-01 6.76585e-01 1.24938e+01 8.4105e+03 1.1903e+01 3.7066e+02 3.9244e+02 3.8906e+02 3.4336e-07 2.0000e+00 Anaheim_gamma2_3rdtry 26249 0 4.644335851888557e-07 0.013433572895378887 0.4508620707667699 27.09804154510867 0.38802614011664677 0.37137235612395475 0.36919401307005834 0.3676129576277141 0.08326891996346006 6.23712e-01 10984 2.37968051000e+08 101328 123128 133160 135787 137354 139332
416 66905 4.394230769230769 2.0 5994 8 9.50183217820e+08 1.5853e+03 9.81366556000e+08 1.307688e+09 6.4503e-01 7.03309e-01 1.24395e+01 8.4206e+03 1.1845e+01 8.6708e+02 9.1799e+02 9.1057e+02 8.3420e-07 2.0000e+00 Anaheim_gamma2_3rdtry 55502 0 3.3021241543264434e-06 0.22723646551917584 4.8315972733405745 215.7033478005163 0.41225618414169346 0.3966220760780211 0.3954412973619311 0.392616396382931 0.13465361333233689 6.18023e-01 5993 1.30768782700e+09 221340 269655 289314 295484 298573 303773
416 157270 4.394230769230769 2.0 3218 4 5.27813458796e+09 2.0545e+04 5.35741008200e+09 7.230879e+09 6.4116e-01 7.59577e-01 1.24947e+01 8.4354e+03 1.1880e+01 2.0442e+03 2.1650e+03 2.1499e+03 1.9462e-06 2.0000e+00 Anaheim_gamma2_3rdtry 103211 0 0.003821409059748698 2.8354000733838762 34.62263302074112 2906.38962367412 0.4786481846506009 0.4636930120175494 0.46088255865708655 0.45619635022572647 0.2543968970560183 6.20751e-01 3217 7.23087939700e+09 419250 500738 533092 545899 557451 580188
416 241125 4.394230769230769 2.0 3000 5 1.23932435059e+10 5.2044e+04 1.25050699130e+10 1.697294e+10 6.3808e-01 7.97255e-01 1.24921e+01 8.4602e+03 1.1875e+01 3.1327e+03 3.3169e+03 3.2956e+03 2.0996e-06 2.0000e+00 Anaheim_gamma2_3rdtry 129820 0 0.01582959479121407 6.091692308980641 101.09385660974709 5549.920098670259 0.5376837739761534 0.5157407983411094 0.513741835147745 0.5086573354069466 0.343684810782789 6.21273e-01 2999 1.69729413310e+10 538791 636931 673930 692047 703464 730252
416 43638 4.394230769230769 2.0 8136 7 4.05526277138e+08 4.4572e+02 4.20957832000e+08 5.566821e+08 6.4412e-01 6.89623e-01 1.24677e+01 8.5094e+03 1.1860e+01 5.6624e+02 5.9985e+02 5.9526e+02 5.4955e-07 2.0000e+00 Anaheim_gamma2_3rdtry 38569 0 1.6753541964439417e-07 0.09489317053888656 1.5555305924222327 88.84071068594976 0.4009578807461387 0.3842293413996975 0.3817773500160411 0.37898162152252624 0.10619185113891562 6.20020e-01 8135 5.56682054000e+08 149130 181299 193297 197002 200129 203357
416 66905 4.394230769230769 2.0 5994 5 9.53729119845e+08 1.3562e+03 9.84000148000e+08 1.304479e+09 6.4801e-01 7.03945e-01 1.24819e+01 8.5096e+03 1.1882e+01 8.6977e+02 9.2058e+02 9.1368e+02 7.1097e-07 2.0000e+00 Anaheim_gamma2_3rdtry 55469 0 1.6096529570160333e-05 0.15114000763860097 3.582336194256445 252.7096222793825 0.4164561691951274 0.4042597713175398 0.4010313130558254 0.3972498318511322 0.13555040729392423 6.24816e-01 5993 1.30447877700e+09 220633 264238 283683 290649 294999 300665
416 28462 4.394230769230769 2.0 10985 8 1.71578336586e+08 1.2604e+02 1.80358365000e+08 2.358188e+08 6.4964e-01 6.73612e-01 1.24226e+01 8.5571e+03 1.1835e+01 3.6855e+02 3.9013e+02 3.8684e+02 3.6728e-07 2.0000e+00 Anaheim_gamma2_3rdtry 26208 0 0 0.043258693891295004 0.4539551128117455 26.70813276368973 0.3796289789895299 0.37084533764317335 0.36655892066615137 0.3637832900007027 0.07979059799030286 6.19368e-01 10984 2.35818817000e+08 103413 124131 133259 135393 136750 138150
416 66905 4.394230769230769 2.0 5994 6 9.56588141607e+08 1.5952e+03 9.92883127000e+08 1.312184e+09 6.3802e-01 7.02890e-01 1.24913e+01 8.6538e+03 1.1882e+01 8.6973e+02 9.2156e+02 9.1437e+02 8.3381e-07 2.0000e+00 Anaheim_gamma2_3rdtry 55464 0 3.858362785273551e-05 0.4289102616731006 5.20835498459385 185.08428108839348 0.4138554667065242 0.39783274792616397 0.3948583812868993 0.3871907929153277 0.1358941783125327 6.17324e-01 5993 1.31218443600e+09 220186 267826 288656 295138 299222 304015
416 28462 4.394230769230769 2.0 10985 9 1.73103507496e+08 1.2950e+02 1.81657826000e+08 2.385564e+08 6.4764e-01 6.70118e-01 1.24721e+01 8.8571e+03 1.1875e+01 3.6979e+02 3.9171e+02 3.8838e+02 3.7405e-07 2.0000e+00 Anaheim_gamma2_3rdtry 26214 0 2.9107945617605253e-08 0.017665948010422355 0.2276541728872238 52.54441177341342 0.3765371372356124 0.36933455133160004 0.3653994800084323 0.3617806197737334 0.07968519429414658 6.17625e-01 10984 2.38556393000e+08 103191 125721 135948 138786 140133 141801
416 241125 4.394230769230769 2.0 3000 4 1.23964396564e+10 5.3068e+04 1.25045006270e+10 1.698491e+10 6.3777e-01 7.96553e-01 1.24996e+01 8.8552e+03 1.1876e+01 3.1331e+03 3.3178e+03 3.2976e+03 2.1404e-06 2.0000e+00 Anaheim_gamma2_3rdtry 129962 0 0.009005866652912402 7.391351112432575 67.67972946839639 5656.806899161447 0.5377708657335407 0.5158693623639191 0.5130824261275272 0.5076371176775532 0.34388802488335923 6.22037e-01 2999 1.69849058520e+10 541177 635296 674012 694297 707229 734269
416 66905 4.394230769230769 2.0 5994 4 9.55747001089e+08 1.5609e+03 9.87850582000e+08 1.310013e+09 6.4491e-01 7.02982e-01 1.24925e+01 8.8762e+03 1.1884e+01 8.6989e+02 9.2142e+02 9.1445e+02 8.1658e-07 2.0000e+00 Anaheim_gamma2_3rdtry 55557 0 3.406042646471775e-05 0.21014488461889544 3.996002397135272 315.40143096994115 0.4114341230102384 0.4004185038487407 0.3974142440774232 0.39162992302518496 0.13650698751961737 6.20569e-01 5993 1.31001318400e+09 221924 266522 285590 290828 293971 300080
416 102578 4.394230769230769 2.0 4398 6 2.24830578796e+09 5.6936e+03 2.30706029100e+09 3.079019e+09 6.3811e-01 7.28826e-01 1.24988e+01 8.9178e+03 1.1883e+01 1.3336e+03 1.4128e+03 1.4027e+03 1.2662e-06 2.0000e+00 Anaheim_gamma2_3rdtry 77177 0 0.0004507960089437339 0.9464826044555171 17.43837253028824 632.2433841688032 0.448039540642243 0.4276550527403537 0.4255980814599622 0.4198853555343251 0.1870479050088713 6.18590e-01 4397 3.07901911600e+09 309026 368962 396533 405580 410494 421739
